Song_Name,Album_name,Artist_name,Album_album_type,Album_id,Album_image,Album_label,Album_popularity,Album_release,Album_total_tracks,Artist_followers,Artist_genres,Artist_id,Artist_images,Artist_popularity,Song_Explicit,Song_Top_Tags_lfm,Song_acousticness,Song_danceability,Song_duration_ms,Song_energy,Song_id,Song_instrumentalness,Song_key,Song_liveness,Song_loudness,Song_mode,Song_popularity,Song_speechiness,Song_tempo,Song_time_signature,Song_track_number,Song_valence,Artist_image
M4,M4,Teto,single,0yqUVjjoQFD1wtu4OJSNM3,https://i.scdn.co/image/ab67616d0000b273487fb212b617972491c1f61a,30PRAUM,68,2021-01-20,1,913899,['trap baiano'],68YeXpLt3jB7JHQS5ZjMGo,,73,True,,0.08,0.88,170000,0.59,07AQkmp456NpEnT8HR7WLy,0.0,8,0.184,-4.709,0,75,0.204,119.97,4,1,0.723,https://i.scdn.co/image/ab6761610000e5ebca9ffd36e52073b00542b5b4
Diferente das Diferentes,Diferente dos Diferentes,NATTAN,single,6vQdvGuEqtOoaSP5Keiozy,https://i.scdn.co/image/ab67616d0000b2736682550df01b815d686cdff7,Sua Música,40,2021-07-22,3,648219,['forro'],1SXhEXzOTF7YeuQX59m7pT,,68,False,,0.373,0.662,169701,0.858,32rpfi8d3iC3MiMeLWlZU6,0.0,7,0.36,-2.786,1,39,0.0416,153.988,4,1,0.896,https://i.scdn.co/image/ab6761610000e5ebe7de96894ca1e20487b01502
Esqueceu Foi Porra,Esqueceu Foi Porra,Eric Land,single,2FHT6Yv46KFrMejAAiBIp0,https://i.scdn.co/image/ab67616d0000b27362e0962c4482e7625a28a598,Potencia Music,46,2021-03-11,1,544885,"['forro', 'sertanejo pop']",007FXgr0jLBJxhPJjacXQH,,65,False,,0.129,0.624,177531,0.938,2xADGxc3wNQk9YBSWIROyx,0.0,10,0.327,-1.145,0,53,0.0644,149.887,4,1,0.836,https://i.scdn.co/image/ab6761610000e5eb331db8966c0b248955e9839b
Não Te Quero,Vamos Dar Play No Nathanzinho,NATTAN,album,2dg2oFimtt2EjiPb5V3CWr,https://i.scdn.co/image/ab67616d0000b2736327c3b83a103f5f919899ec,Sua Música,37,2021-01-14,15,648219,['forro'],1SXhEXzOTF7YeuQX59m7pT,,68,False,,0.519,0.657,155997,0.911,3cVF2ot6YuCD0RQY302gNz,0.0,9,0.286,-1.842,1,35,0.041,158.059,4,1,0.932,https://i.scdn.co/image/ab6761610000e5ebe7de96894ca1e20487b01502
Sentada Desapegada,Diferente dos Diferentes,NATTAN,single,6TFWdmHHvQhNxB4lvxRuC9,https://i.scdn.co/image/ab67616d0000b273c09ade7474ad8614ad12c6ab,VYBBE,65,2021-07-22,3,648219,['forro'],1SXhEXzOTF7YeuQX59m7pT,,68,True,,0.16,0.714,153791,0.914,0zPadAkurC4Hvx341Q7u4s,0.0,7,0.125,-3.734,1,65,0.0567,159.997,4,3,0.93,https://i.scdn.co/image/ab6761610000e5ebe7de96894ca1e20487b01502
Morena,Com Você ou Sem,NATTAN,single,7gNT11pbueKrJJWC6Y46OF,https://i.scdn.co/image/ab67616d0000b273e4393f87095008e8108c27aa,Nattan,64,2021-04-01,5,648219,['forro'],1SXhEXzOTF7YeuQX59m7pT,,68,False,,0.648,0.625,179235,0.834,4fgnNikmEUvXze89h3X47m,0.0,4,0.247,-3.8,0,67,0.0475,154.801,4,2,0.684,https://i.scdn.co/image/ab6761610000e5ebe7de96894ca1e20487b01502
Sentada Desapegada,Sentada Desapegada,NATTAN,single,1A9mtHzweurdGbK46qBXxl,https://i.scdn.co/image/ab67616d0000b273cd205850bf5d84e98271220c,VYBBE,62,2021-12-10,1,648219,['forro'],1SXhEXzOTF7YeuQX59m7pT,,68,False,,0.243,0.835,154500,0.923,1QjKY3PM0O4lGPwElK9z7I,9.89e-06,7,0.112,-1.831,1,69,0.057,160.068,4,1,0.962,https://i.scdn.co/image/ab6761610000e5ebe7de96894ca1e20487b01502
Happier Than Ever,Happier Than Ever,Billie Eilish,album,0JGOiO34nwfUdDrD612dOp,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,Darkroom/Interscope Records,93,2021-07-30,16,58183152,"['art pop', 'electropop', 'pop']",6qqNVTkY8uBg9cP3Jd7DAH,,92,True,,0.767,0.332,298899,0.225,4RVwu0g32PAqgUiJoXsdF8,0.00349,0,0.128,-8.697,1,92,0.0348,81.055,3,15,0.297,https://i.scdn.co/image/ab6761610000e5ebd8b9980db67272cb4d2c3daf
Sigilo Perigoso,Sigilo Perigoso,Anderson Neiff,single,4SJgwimlPcuBzGfUG30ajF,https://i.scdn.co/image/ab67616d0000b273f9deed6fd74bafb2fe07d546,Os Neiffs,61,2021-10-13,1,86665,['funk viral'],0DLzO3qfGGEJyXwLflcgXK,,61,False,,0.112,0.794,171694,0.928,0sp8fhLyY54DtaKi8bkXJf,9.06e-06,11,0.179,-2.773,0,68,0.333,149.937,4,1,0.703,https://i.scdn.co/image/ab6761610000e5eb001ce694f20dddbb962f70b8
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,album,6kZ42qRrzov54LcAk4onW9,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,Taylor Swift,95,2021-11-12,30,49997360,['pop'],06HL4z0CvFAxyc27GXpf02,,98,True,,0.274,0.631,613027,0.518,5enxwA8aAbwZbf5qCHORXi,0.0,0,0.088,-8.771,1,90,0.0303,93.023,4,30,0.205,https://i.scdn.co/image/ab6761610000e5eb9e3acf1eaf3b8846e836f441
Meia Noite (Você tem meu Whatsapp),Diferente dos Iguais,Tarcísio do Acordeon,album,5PHmIs0BTQUdTwZOh7LwST,https://i.scdn.co/image/ab67616d0000b27362c6b448c479e79724b4bc31,Sua Música,68,2020-12-17,16,2186509,['arrocha'],48HORs6F9P7IgdyKrk4MZC,,78,False,,0.69,0.707,237900,0.818,5fuK5An5rQcx0OVIzsscOK,0.0,11,0.151,-4.772,0,71,0.0348,150.066,4,1,0.917,https://i.scdn.co/image/ab6761610000e5ebbc7a94e1051d0bc516b4826b
Macetada,Macetada,Mila,single,42YUrXEwYYzkvHzVndIRts,https://i.scdn.co/image/ab67616d0000b273f595411178af8c2107bebbc9,KondZilla,60,2021-10-15,1,20057,"['arrochadeira', 'brega funk']",606eWexxNhc6Mj0RuCxMA9,,54,False,,0.218,0.895,136615,0.708,0u4udilQyupN4H1vhcSIcr,4.92e-05,6,0.352,-3.769,0,67,0.069,129.973,4,1,0.905,https://i.scdn.co/image/ab6761610000e5eb2a0ae120139e0cb047369b2d
Eu Já Tava Bem,Eu Já Tava Bem,Nuzio Medeiros,single,30mUKffFaoNzYHbfEIwcgB,https://i.scdn.co/image/ab67616d0000b273beaf4c5332728714c1e7be4a,OnePlay,55,2021-10-27,1,9302,['forro'],55tbxmVOI2mQ5eBWXPK7tL,,46,False,,0.445,0.771,132414,0.814,7JecDZ299O1T46LOUFVtWc,0.000108,4,0.0815,-1.055,0,62,0.037,145.041,4,1,0.887,https://i.scdn.co/image/ab6761610000e5eb908f7e48277085fb1489a2b8
Me Supera Em Off - Ao Vivo,WS On Board (Ao Vivo),Wesley Safadão,album,3jk9qHtMT4eVvVwvUVD11z,https://i.scdn.co/image/ab67616d0000b273e1658f019832c76269794081,Som Livre,72,2022-01-07,8,10591967,"['arrocha', 'forro', 'sertanejo pop']",1AL2GKpmRrKXkYIcASuRFa,,80,False,,0.446,0.64,142025,0.871,1zEgel3bKr6ua1vCEy9L9x,0.000133,1,0.334,-7.357,0,70,0.034,158.011,4,5,0.918,https://i.scdn.co/image/ab6761610000e5eb471f55511bcf90942ecc02cd
Quem Vale Menos,Pra Lascar o Coração Vol. 2,Mari Fernandez,single,4lxxzLDN7acuBZTQy6WYsl,https://i.scdn.co/image/ab67616d0000b273ada6a69f934aee7944d3a03a,Sony Music Entertainment,67,2022-01-13,5,275207,"['arrocha', 'arrochadeira', 'sertanejo pop']",0BHm7qbh3ENxvXzkQAG7MP,,76,False,,0.554,0.729,183716,0.838,6ytNCRTmHMcG31fDSAKCIh,0.0,5,0.094,-1.798,0,73,0.0399,148.025,4,1,0.957,https://i.scdn.co/image/ab6761610000e5eb924429b3cf07aa71d639f448
20 Ligações,QVVJFA?,Baco Exu do Blues,album,5HE9DhP8b3m3LmShTreEvq,https://i.scdn.co/image/ab67616d0000b2739ba77e3ca38205c4dbfc5e8b,Baco Exu Do Blues,80,2022-01-26,12,832340,"['pop rap brasileiro', 'rap baiano', 'trap brasileiro']",78nr1pVnDR7qZH6QbVMYZf,,73,False,,0.779,0.688,193600,0.389,6MvaRZ6JZgJuXz9b1CMB1y,7.26e-06,0,0.108,-10.62,1,75,0.174,75.073,4,4,0.536,https://i.scdn.co/image/ab6761610000e5eb450994398f9bd7aa598bf3b6
Prefiro Nem Saber - Ao Vivo,"Buteco in Boston, Vol. 1 (Ao Vivo)",Gusttavo Lima,single,6kqV2ortasb6HOA7pupoKs,https://i.scdn.co/image/ab67616d0000b273b5a1ec79112390a339f4d583,Sony Music Entertainment,74,2021-10-07,5,15082739,"['arrocha', 'sertanejo', 'sertanejo universitario']",7MiDcPa6UiV3In7lIM71IN,,84,False,,0.408,0.793,199800,0.789,7tWitQW3kYfHBdTb90qI6H,0.000236,2,0.251,-3.662,1,67,0.0445,117.953,4,2,0.684,https://i.scdn.co/image/ab6761610000e5ebf891132e76d4a3b7c344223b
Alívio,Alívio,Jessé Aguiar,single,2hOdw9Pcm4J5ROCiQKm9Nr,https://i.scdn.co/image/ab67616d0000b273ed7b5c335a9a125693fb1f5a,Todah Music,67,2021-03-26,2,128989,['brazilian gospel'],0g4xsygciHCrujQzdXUudC,,61,False,,0.866,0.521,285099,0.268,40KZgKCIvRVIoZqv9lNBoP,0.0,7,0.1,-9.751,1,74,0.0338,90.472,4,1,0.444,https://i.scdn.co/image/ab6761610000e5eb1368089da7a2d3aaa3d16c3f
Culpa da Suene,Culpa da Suene,MC Saci,single,50tR4xcIRcpaQzIgF6zsgl,https://i.scdn.co/image/ab67616d0000b273278c4a652b5ad19f84d25c7e,eumcsaci,48,2021-08-14,1,62241,"['funk bh', 'funk ostentacao']",0kj68SnX4WCXwveyBbRX8p,,56,True,,0.426,0.636,150461,0.654,02N1JQT9G9NpKEZoPoWMIP,3.33e-06,8,0.0709,-1.746,1,55,0.114,163.098,5,1,0.769,https://i.scdn.co/image/ab6761610000e5eb7c8a7b335d7eeb53c2054c4e
Modo Love,Modo Love,DJ Ws da Igrejinha,single,60AgDkiCO2W0m2uNRMOB1E,https://i.scdn.co/image/ab67616d0000b273d441044a3d1a1902cb17932e,Dalãma records 2021,45,2021-08-17,1,71784,"['funk bh', 'funk ostentacao']",0NB5wv4kn6A919CLHUKRmk,,56,True,,0.877,0.57,178945,0.48,4AicgqkA1NeZPe3X29hwcq,5.35e-06,7,0.13,-5.306,1,52,0.0528,162.42,5,1,0.365,https://i.scdn.co/image/ab6761610000e5eb66c565e39e870a3089f9d872
Hoje Tem Baile,Hoje Tem Baile,Dj Vinicin do Concórdia,single,5VnqsexEoqVAMar4UQmY7q,https://i.scdn.co/image/ab67616d0000b273ec0b5115870d6a9bcf637ecf,2140488 Records DK2,44,2021-09-06,1,5478,['funk bh'],6H2gg1DDggN46V8KZg0OSi,,42,True,,0.857,0.883,129280,0.645,3CIU06wrHzs4gzuiwNaHQ7,0.0,8,0.112,-1.323,1,51,0.213,86.672,5,1,0.641,https://i.scdn.co/image/ab6761610000e5ebd2e8d726556324300a7a3126
Se Tá Solteira,Se Tá Solteira,FBC,single,5M1M5KKnFFZ7nb6Dze6kQk,https://i.scdn.co/image/ab67616d0000b2730e1e40f7c40f2ef4a887b94b,UFFÉ,60,2021-10-15,1,126084,"['boom bap brasileiro', 'brazilian hip hop', 'rap mineiro']",29QKtXMaVczUBDiI3aPBWS,,61,True,,0.0073,0.866,117577,0.735,5s6FPEgONan1NLTA7ReSrx,1.12e-06,0,0.0981,-8.106,0,67,0.167,130.039,4,1,0.365,https://i.scdn.co/image/ab6761610000e5ebb39d1ea8bab0997fd6e39ea1
Voltei pra Revoada,Voltei pra Revoada,DJ TH DO PRIMEIRO,single,3XzeKMufpwG8WgA0nlm2SY,https://i.scdn.co/image/ab67616d0000b273a2a07965f6bc1f79bc0f79be,2717551 Records DK2,39,2021-08-31,1,18328,['funk bh'],0GdMuH0u9HyAz8cLvmg7gD,,46,True,,0.478,0.599,135627,0.68,3lolOH7smSEP07jpyl0tbb,1.16e-06,4,0.107,-3.002,0,46,0.329,86.536,5,1,0.851,https://i.scdn.co/image/ab6761610000e5eb695ac4a67ce7c7f97c5f2e1b
Tira A Roupa Sua Louca,Tira A Roupa Sua Louca,DJ FAISCA,single,370vEi5eTWsmtjZP5HWCGB,https://i.scdn.co/image/ab67616d0000b27363bc642bc5f0aeff0cc011d3,3103794 Records DK,43,2021-06-26,1,7584,['funk mandelao'],3dwZUQKaCviKs1F5u1v7ee,,44,True,,0.436,0.717,145846,0.514,5nMx9W30JM1OWQ2eAUUjBY,8.84e-06,11,0.0782,-4.239,1,50,0.374,130.034,4,1,0.316,https://i.scdn.co/image/ab6761610000e5eb3d2292aeb1a17cdde6b8c12a
A Realidade da Mulherada,A Realidade da Mulherada,DJ Lg do Sf,single,3Uw7pLMkD9gpwv5OiSGTlE,https://i.scdn.co/image/ab67616d0000b2739f984250dc26a79e9ecba774,2073155 Records DK,44,2021-07-06,1,19237,"['funk bh', 'funk ostentacao']",72ipMVQcFmP8kVnlHbcV3q,,57,False,,0.699,0.895,129984,0.611,7DQlLgbzgTvVSuozoUXN5y,0.0,9,0.126,-0.208,0,51,0.104,86.729,5,1,0.93,https://i.scdn.co/image/ab6761610000e5eb965fca0711a3acd78b1014d2
Agita,Agita,Mc Pedrinho,single,1bPX9DZnFJ6GB9zQj7v2Rs,https://i.scdn.co/image/ab67616d0000b273f351a93bfb1b0085e3e80200,GR6 Music,48,2021-10-07,1,3400178,"['funk carioca', 'funk ostentacao', 'funk paulista']",1etNnR2SdlelBQAICa2Q5m,,76,True,,0.748,0.841,182829,0.457,1UjdVojI9QBdwCipEbYPVG,0.0,0,0.113,-4.223,1,55,0.116,130.145,4,1,0.623,https://i.scdn.co/image/ab6761610000e5eb59618a638fbcc8704e6b0450
Vai Pega Nunca,Vai Pega Nunca,Mc Th,single,2nImQKHMMIVtA6Nh6brBBu,https://i.scdn.co/image/ab67616d0000b273eece5a7935d6c222652a726b,Medellin Records,59,2021-09-24,1,1155760,"['funk carioca', 'funk ostentacao']",0bg3fNpRQgZTCAg3Bseyly,,67,True,,0.0979,0.935,184615,0.535,2MmgRfp3WhCirNjZNtGxh8,2.4e-05,0,0.0724,-3.179,1,66,0.138,129.913,4,1,0.366,https://i.scdn.co/image/ab6761610000e5eb6d4b7210c9679721877f76de
Danço com as Piranha,Danço com as Piranha,Dj Menor da Serra,single,3tnPIT3aQ0YaQhsS0N494Q,https://i.scdn.co/image/ab67616d0000b273300f70b825bdcaecb1358f45,2549250 Records DK,34,2021-09-05,1,1871,[],4WjpAMYgT2248ECVy4jFEU,,33,True,,0.347,0.828,122832,0.501,0JqG5GOYpWKvvH056rqzDw,0.0,8,0.373,-6.861,1,41,0.365,86.356,5,1,0.911,https://i.scdn.co/image/ab6761610000e5eb1b00731290a3fcf8445b6e2e
Espelho,Espelho,Fi Barreto,single,5csc9YplLvpWQD9TlQTdpC,https://i.scdn.co/image/ab67616d0000b273c53335f4ac216382aa32f26f,Independent,18,2021-10-21,1,1577,['belo horizonte indie'],5hJ0ykBQGDxLmp3Lw7DpBe,,34,True,,0.723,0.622,346701,0.624,7jXPZgDK0TeKGMa6y8a6iB,0.0,5,0.131,-7.912,1,25,0.206,75.983,4,1,0.472,https://i.scdn.co/image/ab6761610000e5eb45c12072572117a8eed236ee
MANO DO AK,MANO DO AK,DJ VILÃO,single,2xHun1copzDEkU6MMedGk1,https://i.scdn.co/image/ab67616d0000b273092bcbe7c9ae18055d738224,iMusics,58,2021-07-22,1,2573,[],7evNwWIec7shUErOTwAzk9,,59,True,,0.0937,0.629,184846,0.673,7EetU2Z1Dz8NDwzuktF427,0.00282,1,0.0602,-1.176,0,65,0.349,84.448,5,1,0.877,https://i.scdn.co/image/ab6761610000e5ebcdab1c0d52b7b059ebf5e430
Gonzaga Deu Fuga 2,Gonzaga Deu Fuga 2,Dj Wesley Gonzaga,single,6EnU0j1Q0FvER7G1t3eEaB,https://i.scdn.co/image/ab67616d0000b273d82330c4edceb806221ff9a6,Dj Wesley Gonzaga,38,2021-09-30,1,265526,"['funk bh', 'funk carioca']",0PLUhcaPtfTkL6ckBw0btt,,62,True,,0.663,0.549,151487,0.365,5WK6HALPHoBbB0UDLXZ1wM,0.0932,6,0.179,-2.866,1,45,0.13,162.314,5,1,0.768,https://i.scdn.co/image/ab6761610000e5ebed1065e1b021328f59e3ec06
"Eu sou seu homem, fala pras amigas","Eu sou seu homem, fala pras amigas",Dj niel da serra,single,5dSxDJISFukfhJMWilxTpN,https://i.scdn.co/image/ab67616d0000b27309d34fa31fbaf64ae18416bb,2607769 Records DK,36,2021-07-08,1,1356,['funk bh'],1Usv3dEd14IEFkdhpTIZPR,,31,True,,0.211,0.581,153256,0.555,4i5NDwocQv4mxGIhnHIMFx,0.0,1,0.0992,0.108,1,43,0.116,84.677,5,1,0.814,https://i.scdn.co/image/ab6761610000e5eb9b3d1ba6724503dca43af1bd
Ela Quer os Amigos da Boca,Ela Quer os Amigos da Boca,Dj Tg Da Inestan,single,3Xrq1sRose1QeCPNqd6k9n,https://i.scdn.co/image/ab67616d0000b2733172048fc53b5cf02b717f67,NW EDITORA,27,2021-09-30,1,37972,['funk bh'],07hde6KjeHapJ75M3jSfFl,,56,True,,0.797,0.715,130788,0.378,6Ct9LaEpPRNnvT0eUacPzP,0.0,8,0.16,-2.286,0,34,0.215,129.641,4,1,0.538,https://i.scdn.co/image/ab6761610000e5eb5bb884d76ec64d6d393e7bcb
União Dos Djs 006,União Dos Djs 006,DJ JOAO DA INESTAN,single,7dySJZjZEkcLIsJIVXnCXk,https://i.scdn.co/image/ab67616d0000b273a80a89f4d11fa98b2dd9aa7f,2723494 Records DK,39,2021-04-14,1,12035,['funk bh'],1K3wppIvsUK99HODkiNgeu,,45,True,,0.767,0.645,209084,0.371,0IlR5jAyqgjS0nR3fcgzaN,0.00248,7,0.147,-10.045,1,46,0.509,162.488,5,1,0.766,https://i.scdn.co/image/ab6761610000e5eb5af648e1eaab0e4919fa164b
Você Subia,Repertório Atualizado Setembro 2021,Hott,album,2zZhbeOjmHB7jMqBwa5a5b,https://i.scdn.co/image/ab67616d0000b273b7d653cc0afddb587143b866,16nuQkGUiCvRfDrQgxvpyY,29,2021-09-16,9,958,[],16nuQkGUiCvRfDrQgxvpyY,,23,False,,0.845,0.644,154181,0.589,3TYuQU0i64DgrIruJsXoHD,0.0,4,0.142,-11.155,0,22,0.155,135.991,4,2,0.657,https://i.scdn.co/image/ab6761610000e5eb287271eb3b1bb2166e78c30c
Cupido Aposentado,Cupido Aposentado,MC Rick,single,45EetYkOZCy5ZnmKkZxDJy,https://i.scdn.co/image/ab67616d0000b27399b2dcf774e4d928d2996a9f,GR6 Music,31,2021-09-10,1,1079963,"['funk bh', 'funk carioca', 'funk ostentacao']",1mvpEXClANunyiHFtAXCxt,,67,True,,0.0837,0.552,169848,0.535,5wzzJkezRcCi8ZAtOsPtqF,0.0,7,0.164,-6.073,0,38,0.0629,87.128,5,1,0.819,https://i.scdn.co/image/ab6761610000e5eb83e34c9f085c2132141da295
Papinho de Envolvido,Papinho de Envolvido,MC Fahah,single,5Jcz14Bz9w0MQhIMEBQ6cJ,https://i.scdn.co/image/ab67616d0000b2732af456f2775750debb6cae18,Tratto Entretenimentos & Love Funk,44,2021-09-25,1,3699,['funk bh'],0MlMFTEEEk0uSwI4hYSxrq,,63,True,,0.818,0.701,111744,0.308,0JyRXejQxWqJpyAUxQgUeA,0.0,7,0.141,-14.324,1,51,0.665,77.138,5,1,0.846,https://i.scdn.co/image/ab6761610000e5eb6679882661a90e76d50eedd1
PILOTO DO CHEFE (MANO DO AK),PILOTO DO CHEFE (MANO DO AK),DJ Sammer,single,6KH8l3sIUMHtdjPQ0xbmDx,https://i.scdn.co/image/ab67616d0000b273533cced662c9328b4ce18f8d,MUNDO DOS HITS RC,47,2021-11-12,1,11637,"['funk bh', 'funk ostentacao']",70dP66OT4eq3soksc1syUs,,45,False,,0.403,0.631,151384,0.506,7yFDQVbrpTyif9FeJ3cUjf,0.0,10,0.133,-4.767,0,54,0.289,80.502,4,1,0.534,https://i.scdn.co/image/ab6761610000e5eb1389b5fb5a79b078bd7630ee
Mtg Vou Machucar,Mtg Vou Machucar,GORDÃO DO PC,single,2Lg74m2C7hqksIUF8iG635,https://i.scdn.co/image/ab67616d0000b273332a48595191df61051d6e96,2192197 Records DK,52,2021-04-07,1,59317,"['funk bh', 'funk carioca', 'funk viral']",34BnNmWVguXa3CigvfHJHS,,60,True,,0.385,0.615,175384,0.51,4wNrJs4OOMO6BwhmifUgup,3.54e-05,0,0.121,-0.82,1,59,0.342,78.452,5,1,0.256,https://i.scdn.co/image/ab6761610000e5ebc0e51551385603b8cd979a3c
Vai Rolar uma Fugidinha,Vai Rolar uma Fugidinha,Dj Daniel Fernandes,single,12emkdhzU1jfIIaf3MboP8,https://i.scdn.co/image/ab67616d0000b273bf67cc92c71ded45bc52cded,Dj Daniel Fernandes,49,2021-06-18,1,1632,['funk viral'],6YsDM3F0Fy97wPwzEFHVgI,,43,True,,0.417,0.93,107817,0.397,7yjOh8HuqLYgVhncqG9Ddq,0.0,8,0.0608,-5.028,0,56,0.325,133.056,4,1,0.774,https://i.scdn.co/image/ab6761610000e5ebd82c64b4071ee7e765de0b7f
União dos Djs 004,União dos Djs 004,DJ PH DA SERRA,single,6mqAeZjwkgnjOJpC2oVnc2,https://i.scdn.co/image/ab67616d0000b27358a81557728928d5b18da434,2643627 Records DK,37,2021-05-10,1,47396,['funk bh'],7Dq3oCz43MCuWBRgWTltZI,,66,True,,0.782,0.723,207151,0.318,7t0PzU5ouLdLphazdxBPUi,0.000909,0,0.0903,-9.536,1,44,0.382,130.015,4,1,0.739,https://i.scdn.co/image/ab6761610000e5ebe4f626409dbf79f06e1ce7e1
Que Amigo É Esse (Ao Vivo),"Sextou BB 4 (Ao Vivo em Goiânia, EP 01)",Ícaro e Gilmar,single,19pcGLgJyCVJstjxJsFghM,https://i.scdn.co/image/ab67616d0000b27385ac9adcd3ac3ee668f2ab22,NA Records,54,2021-10-07,6,143320,['sertanejo pop'],6Wlvsn3IPHiZwAv02lB5eC,,68,False,,0.717,0.385,163879,0.67,1LH5q5gbltTMpdQvsI6n2R,0.0,9,0.458,-4.308,0,59,0.0413,142.039,4,1,0.541,https://i.scdn.co/image/ab6761610000e5eb085605018d483796921fea96
CAMISETA CARA,SHH..,Sidoka,album,5YOtVvTMusuUBHZaMjh6NG,https://i.scdn.co/image/ab67616d0000b273cae01ce3070e2a3d21137594,Intactoz Corp.,65,2021-10-01,14,849687,['rap mineiro'],7EyzyrMNgqiK8bMrbkOT9l,,70,True,,0.112,0.675,306823,0.333,1j2ota25fkBJ1pJOjmlqo6,0.0,4,0.103,-11.216,0,58,0.5,131.923,4,7,0.265,https://i.scdn.co/image/ab6761610000e5eb654975a83ce97a2d0f94be88
Vem Pra Tropa Do Serrão,Vem Pra Tropa Do Serrão,DJ RENNER,single,1F2Q8i5T3tLhjCwAJiCSvq,https://i.scdn.co/image/ab67616d0000b27340ff9b03fa5e1d2a2004c6a6,2321082 Records DK,33,2021-04-30,1,1967,[],5RA70cnU6L3zRfEk9ESI2S,,30,True,,0.165,0.757,144461,0.745,4MDzmqTUL7rmP9a5JqkXbp,0.00105,9,0.247,-1.44,1,40,0.26,75.98,5,1,0.499,https://i.scdn.co/image/ab6761610000e5eba348d075301d15ac48e0a843
Desalembra De Nós,Desalembra De Nós,Dj Lv Mdp,single,1OtJSVeNb80npcsfK78Bbh,https://i.scdn.co/image/ab67616d0000b273ecfbbedd524814357b150fff,2672639 Records DK,34,2021-05-14,1,7894,['funk bh'],01CFmzv28eTtJAjhrvOsiW,,65,True,,0.108,0.708,159692,0.191,2FDA3M1rSV2i9NIDNkO88g,5.57e-05,1,0.119,-8.475,0,41,0.436,81.862,3,1,0.807,https://i.scdn.co/image/ab6761610000e5eb1765ef4868497ba923bc4020
MTG (Sonho de Consumo Dela),MTG (Sonho de Consumo Dela),DJ ARTHUZIIN,single,38sxN4ORLz9IP3EcTdofhh,https://i.scdn.co/image/ab67616d0000b273280c120b78026928f21150dd,3115377 Records DK,43,2021-06-01,1,18583,['funk bh'],2Xwhv9ka5HeBx9c1Sq3o6C,,48,False,,0.331,0.632,144000,0.377,52vgBaVFymJWXKlyLBD6ec,0.0,10,0.0837,-7.289,1,50,0.276,81.218,5,1,0.676,https://i.scdn.co/image/ab6761610000e5eb4a6f75eebe7096a05e968105
Revoada,Revoada,Lucas Barros,single,26aTCwF7PNZqcjirTBJ7GX,https://i.scdn.co/image/ab67616d0000b273640cc9b850887ff595b802e8,Lucas Barros,22,2021-09-25,1,2259,[],7C7B5SaIYTVFuQ7nOWmtaX,,35,False,,0.0805,0.676,173214,0.82,1P8NSOIUDvq8a63aaLe8Wa,0.0,8,0.0683,-4.491,0,29,0.0407,129.875,4,1,0.672,https://i.scdn.co/image/ab6761610000e5eb6b1056b166d7778c3b7999de
Mega Anos 80,Mega Anos 80,Os Gemeos da Putaria,single,0dbgMWiI7Y1mC4o3WFltxy,https://i.scdn.co/image/ab67616d0000b273b42b666041c13c9dd6046c02,Dc Music,2,2021-02-10,1,1791,[],5ZEpz4ei1jHqvA4EHUeKqs,,53,True,,0.413,0.72,200856,0.771,6lkn74qAwbAS8VHXTeYJRT,0.0,1,0.291,0.125,1,5,0.518,125.76,4,1,0.473,https://i.scdn.co/image/ab6761610000e5ebad705ce2352967b3cd1780f2
Nasci pra Ser Grande (Tributo F.R),Egito,Pineapple StormTv,single,4moJlrEu4yXy0LVgnGkBvd,https://i.scdn.co/image/ab67616d0000b273b8cab622e39d1a80ec259777,Pineapple StormTV,44,2021-10-18,5,4908952,"['rap baiano', 'trap baiano', 'trap brasileiro']",09U6hmCerKcIJrixubiBjm,,76,True,,0.191,0.638,276250,0.708,49i8wNWQTGGIQ6qVzz24WA,0.0,0,0.0955,-5.325,0,49,0.344,96.128,4,1,0.458,https://i.scdn.co/image/ab6761610000e5ebe915b03e0d384550b452d024
O Cachê Foi Amor - Ao Vivo,Henrique Casttro Ao Vivo,Henrique Casttro,album,41YWia1uxOmwZcrGAcVZaS,https://i.scdn.co/image/ab67616d0000b2733f80cde1cc500796b1bea002,Virgin Music Label And Artist Services (S&D),43,2021-09-30,8,2142,['sertanejo pop'],31LTPsEvAHPLNTMX06UdJK,,43,False,,0.545,0.68,186379,0.755,03yvkL4da9DBN3VeW7QPuI,0.0,9,0.445,-5.167,1,45,0.0359,117.943,4,2,0.645,https://i.scdn.co/image/ab6761610000e5eb7cf1285dd98572f4fa0f3094
